src_ip,dst_ip,src_port,dst_port,protocol,fwd_packets,bwd_packets,fwd_bytes,bwd_bytes,avg_pkt_size,pkt_size_entropy,duration,pkt_rate,byte_rate,syn_count,fin_count,rst_count,ack_count,label
10.8.8.130,207.241.237.128,47792,80,TCP,592,0,34030,0,57.483108108108105,1.0114593401427647,4.987168,118.70464359732819,6823.511860839659,1,1,0,591,VPN
207.241.237.128,10.8.8.130,80,47792,TCP,0,809,0,1091426,1349.105067985167,0.1184817369049098,4.985888,162.2579568574344,218903.03191728337,1,1,1,808,VPN
10.8.8.130,173.254.221.69,0,0,OTHER,1,0,76,0,76.0,-0.0,0.0,0.0,0.0,0,0,0,0,VPN
173.254.221.69,10.8.8.130,0,0,OTHER,0,1,0,76,76.0,-0.0,0.0,0.0,0.0,0,0,0,0,VPN
10.8.8.130,207.241.237.128,47793,80,TCP,824,0,46998,0,57.036407766990294,1.1055353933627508,11.124512,74.07066485253466,4224.724644101242,1,1,0,823,VPN
207.241.237.128,10.8.8.130,80,47793,TCP,0,1363,0,1841925,1351.375641966251,0.1234040213925374,11.122599,122.54330125539904,165602.03240267854,1,1,0,1363,VPN
10.8.8.130,207.241.237.128,47794,80,TCP,255,0,13671,0,53.61176470588235,0.3960397639121193,3.257563,78.27937633132498,4196.695505198211,1,1,0,254,VPN
207.241.237.128,10.8.8.130,80,47794,TCP,0,406,0,545801,1344.3374384236454,0.1375098989288871,3.262056,124.46138263720793,167318.0963171693,1,1,0,406,VPN
10.8.8.130,207.241.237.128,47795,80,TCP,571,0,32677,0,57.2276707530648,0.9416884220232574,10.191129,56.02912101299081,3206.4160899150625,1,1,0,570,VPN
207.241.237.128,10.8.8.130,80,47795,TCP,0,890,0,1195124,1342.8359550561795,0.1732104377793555,10.189795,87.3422870626936,117286.36346462318,1,1,0,890,VPN
10.8.8.130,207.241.237.128,47796,80,TCP,308,0,17074,0,55.435064935064936,0.8280841461930148,7.363266,41.82926435090081,2318.807985478183,1,1,0,307,VPN
207.241.237.128,10.8.8.130,80,47796,TCP,0,406,0,545803,1344.3423645320197,0.1375098989288871,7.322406,55.446256326131056,74538.75133391947,1,1,0,406,VPN
10.8.8.130,62.210.93.118,0,0,OTHER,3,0,336,0,112.0,0.9182958340544896,17.612236,0.1703361231362105,19.07764579125558,0,0,0,0,VPN
10.8.8.130,195.154.146.149,0,0,OTHER,2,0,250,0,125.0,-0.0,17.464788,0.1145161338345475,14.314516729318443,0,0,0,0,VPN
195.154.146.149,10.8.8.130,0,0,OTHER,0,2,0,194,97.0,-0.0,17.495826,0.1143129795643829,11.088359017745146,0,0,0,0,VPN
62.210.93.118,10.8.8.130,0,0,OTHER,0,2,0,167,83.5,1.0,17.606321,0.1135955660469896,9.485229764923632,0,0,0,0,VPN
10.8.8.130,116.122.187.233,0,0,OTHER,2,0,250,0,125.0,-0.0,17.477366,0.1144337195890959,14.304214948636996,0,0,0,0,VPN
116.122.187.233,10.8.8.130,0,0,OTHER,0,2,0,306,153.0,-0.0,17.477743,0.1144312512204808,17.507981436733566,0,0,0,0,VPN
10.8.8.130,207.241.239.206,57022,6969,TCP,6,0,525,0,87.5,1.2516291673878228,2.967566,2.021858991510214,176.91266175714372,1,1,0,5,VPN
207.241.239.206,10.8.8.130,6969,57022,TCP,0,5,0,344,68.8,1.3709505944546687,2.968069,1.6845969551246955,115.90027051257904,1,1,0,5,VPN
10.8.8.130,207.241.239.206,57023,6969,TCP,6,0,673,0,112.16666666666669,1.2516291673878228,6.992667,0.8580417171302451,96.2436792714425,1,1,0,5,VPN
10.8.8.130,207.241.226.111,49151,6969,TCP,6,0,673,0,112.16666666666669,1.2516291673878228,6.992468,0.8580661363055218,96.24641828893604,1,1,0,5,VPN
207.241.226.111,10.8.8.130,6969,49151,TCP,0,5,0,451,90.2,1.3709505944546687,6.990613,0.7152448576398092,64.5150861591108,1,1,0,5,VPN
207.241.239.206,10.8.8.130,6969,57023,TCP,0,5,0,451,90.2,1.3709505944546687,6.991827,0.7151206687465236,64.50388432093644,1,1,0,5,VPN
10.8.8.130,207.241.226.111,49152,6969,TCP,6,0,525,0,87.5,1.2516291673878228,16.032137,0.3742482989011383,32.74672615384961,1,1,0,5,VPN
207.241.226.111,10.8.8.130,6969,49152,TCP,0,5,0,344,68.8,1.3709505944546687,16.032253,0.3118713258828936,21.456747220743082,1,1,0,5,VPN
10.8.8.130,82.212.136.20,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0.0,0.0,0,0,0,0,VPN
82.212.136.20,10.8.8.130,0,0,OTHER,0,1,0,373,373.0,-0.0,0.0,0.0,0.0,0,0,0,0,VPN
10.8.8.130,119.202.218.191,0,0,OTHER,1,0,125,0,125.0,-0.0,0.0,0.0,0.0,0,0,0,0,VPN
10.8.8.130,121.143.160.25,0,0,OTHER,1,0,86,0,86.0,-0.0,0.0,0.0,0.0,0,0,0,0,VPN
10.8.8.130,90.156.117.179,0,0,OTHER,1,0,86,0,86.0,-0.0,0.0,0.0,0.0,0,0,0,0,VPN
10.8.8.130,95.211.168.89,0,0,OTHER,1,0,86,0,86.0,-0.0,0.0,0.0,0.0,0,0,0,0,VPN
95.211.168.89,10.8.8.130,0,0,OTHER,0,1,0,86,86.0,-0.0,0.0,0.0,0.0,0,0,0,0,VPN
90.156.117.179,10.8.8.130,0,0,OTHER,0,1,0,98,98.0,-0.0,0.0,0.0,0.0,0,0,0,0,VPN
10.8.8.130,207.241.239.206,57026,6969,TCP,6,0,670,0,111.66666666666669,1.2516291673878228,3.953354,1.5176986427221038,169.4763484373016,1,1,0,5,VPN
10.8.8.130,207.241.226.111,49154,6969,TCP,6,0,670,0,111.66666666666669,1.2516291673878228,3.952863,1.51788716178628,169.49739973280126,1,1,0,5,VPN
207.241.239.206,10.8.8.130,6969,57026,TCP,0,5,0,409,81.8,1.3709505944546687,3.959721,1.262715226653595,103.29010554026408,1,1,0,5,VPN
207.241.226.111,10.8.8.130,6969,49154,TCP,0,5,0,409,81.8,1.3709505944546687,3.955988,1.2639067661479255,103.38757347090032,1,1,0,5,VPN
74.125.133.16,10.8.8.234,993,51055,TCP,0,3035,0,1424393,469.3222405271829,5.0455376132095076,1215.667728,2.496570345741711,1171.6959882972233,0,0,0,3035,VPN
10.8.8.234,74.125.133.16,51055,993,TCP,2224,0,147792,0,66.45323741007195,1.9178766056873089,1215.489105,1.8297161125109385,121.5905592177233,0,0,0,2224,VPN
10.8.8.234,198.7.63.141,0,0,OTHER,57,0,3777,0,66.26315789473684,1.61078454839968,833.084681,0.0684204154751466,4.533752793853138,0,0,0,0,VPN
10.8.8.234,78.46.223.24,0,0,OTHER,28,0,4017,0,143.46428571428572,1.3352377453121176,826.257516,0.0338877401509773,4.861680435231285,0,0,0,0,VPN
198.7.63.141,10.8.8.234,0,0,OTHER,0,57,0,14390,252.4561403508772,2.8483759781660885,833.064052,0.0684221097563335,17.27358174374808,0,0,0,0,VPN
78.46.223.24,10.8.8.234,0,0,OTHER,0,18,0,4636,257.55555555555554,0.6143694458867568,826.102182,0.0217890720932631,5.611896568020444,0,0,0,0,VPN
10.8.8.234,173.194.67.16,37815,465,TCP,22,0,2694,0,122.45454545454544,2.858555211870314,3.756112,5.857120341459466,717.231009085991,1,1,0,21,VPN
173.194.67.16,10.8.8.234,465,37815,TCP,0,23,0,5673,246.65217391304347,3.132257608230926,3.756714,6.122371838793159,1510.0963235423299,1,1,2,21,VPN
10.8.8.234,216.58.210.14,34095,80,TCP,17,0,1327,0,78.05882352941177,0.6402064333604701,115.593237,0.1470674274828033,11.479910368804708,1,1,0,16,VPN
216.58.210.14,10.8.8.234,80,34095,TCP,0,15,0,1567,104.46666666666668,0.6998428398862386,115.454928,0.129920829364685,13.572395974297432,1,1,0,15,VPN
10.8.8.234,74.125.133.16,51039,993,TCP,311,0,24463,0,78.65916398713826,2.8430783538245334,278.963428,1.1148414766397263,87.69249853066762,0,1,2,309,VPN
74.125.133.16,10.8.8.234,993,51039,TCP,0,410,0,31092,75.83414634146341,3.0825291243348154,278.821417,1.4704752755775572,111.5122372396522,0,1,0,410,VPN
10.8.8.234,173.194.67.16,37817,465,TCP,16,0,2613,0,163.3125,3.149397470347699,3.210714,4.983315237669877,813.8376697519618,1,1,0,15,VPN
173.194.67.16,10.8.8.234,465,37817,TCP,0,19,0,1853,97.52631578947368,2.897849384264468,3.214454,5.9108016478070615,576.4587080729729,1,1,2,17,VPN
74.125.133.16,10.8.8.234,993,51040,TCP,0,1049,0,113281,107.98951382268828,4.062050098486221,1162.736473,0.9021820716550276,97.42620329757214,0,0,0,1049,VPN
10.8.8.234,74.125.133.16,51040,993,TCP,661,0,49624,0,75.07413010590015,2.5151046189972264,1162.778477,0.5684659744523289,42.67708852681145,0,0,0,661,VPN
10.8.8.234,63.245.216.134,38620,443,TCP,12,0,1686,0,140.5,1.9473387961875537,1.433123,8.373321759541923,1176.4517072156402,1,1,0,11,VPN
10.8.8.234,63.245.216.134,38621,443,TCP,11,0,1049,0,95.36363636363636,1.6729330318733675,6.305154,1.7446044934033331,166.3718285072815,1,1,0,10,VPN
63.245.216.134,10.8.8.234,443,38620,TCP,0,11,0,3776,343.27272727272725,2.550340709546388,1.152581,9.543797789482909,3276.125495735224,1,1,0,11,VPN
63.245.216.134,10.8.8.234,443,38621,TCP,0,8,0,3118,389.75,2.1556390622295662,6.028953,1.326930231501224,517.171057727602,1,1,0,8,VPN
10.8.8.234,93.184.220.29,56280,80,TCP,8,0,1298,0,162.25,1.2987949406953985,16.181321,0.4943972126873943,80.21594775852972,1,1,0,7,VPN
93.184.220.29,10.8.8.234,80,56280,TCP,0,7,0,1948,278.2857142857143,1.3787834934861751,16.181365,0.4325963847920122,120.38539393926284,1,1,0,7,VPN
10.8.8.234,93.184.220.29,56281,80,TCP,4,0,216,0,54.0,0.8112781244591328,5.616676,0.7121649886872591,38.45690938911199,1,1,0,3,VPN
93.184.220.29,10.8.8.234,80,56281,TCP,0,2,0,112,56.0,1.0,5.47857,0.3650587653347497,20.443290858745986,1,1,0,2,VPN
10.8.8.234,63.245.217.161,38206,443,TCP,13,0,2647,0,203.6153846153846,2.1887870678023824,14.147676,0.9188788321134864,187.09786681572297,1,1,0,12,VPN
10.8.8.234,63.245.217.161,38207,443,TCP,12,0,1918,0,159.83333333333334,1.9473387961875537,13.887344,0.8640961151390791,138.1113624030628,1,1,0,11,VPN
63.245.217.161,10.8.8.234,443,38206,TCP,0,12,0,4474,372.8333333333333,2.688721875540867,14.146815,0.8482474677162315,316.25493088020164,1,1,2,10,VPN
63.245.217.161,10.8.8.234,443,38207,TCP,0,13,0,3993,307.15384615384613,2.4996981431844145,13.889393,0.9359660281770412,287.48556542391736,1,1,2,11,VPN
10.8.8.234,173.194.67.16,37824,465,TCP,19,0,2798,0,147.26315789473685,3.1083757000539416,2.943472,6.454962031233863,950.5780928101237,1,1,0,18,VPN
173.194.67.16,10.8.8.234,465,37824,TCP,0,20,0,1905,95.25,2.821928094887362,2.943717,6.794131365209359,647.1410125361915,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37825,465,TCP,18,0,2715,0,150.83333333333334,2.967064753975466,3.068375,5.866297307206583,884.8331771703263,1,1,0,17,VPN
173.194.67.16,10.8.8.234,465,37825,TCP,0,19,0,1847,97.21052631578948,2.897849384264468,3.070756,6.187401408643344,601.4805474612766,1,1,2,17,VPN
10.8.8.234,173.194.67.16,37826,465,TCP,19,0,2794,0,147.05263157894737,3.1083757000539416,3.25589,5.835577983285676,858.1370992263253,1,1,0,18,VPN
173.194.67.16,10.8.8.234,465,37826,TCP,0,20,0,1899,94.95,2.821928094887362,3.241089,6.170765443343271,585.9141788454436,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37827,465,TCP,21,0,2902,0,138.1904761904762,2.9385400412082454,3.015308,6.96446266849025,962.4224125694623,1,1,0,20,VPN
173.194.67.16,10.8.8.234,465,37827,TCP,0,20,0,1905,95.25,2.821928094887362,3.019742,6.623082369288502,630.8485956747298,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37828,465,TCP,20,0,2852,0,142.6,3.0219280948873624,3.309463,6.043276507397121,861.7712299548294,1,1,0,19,VPN
173.194.67.16,10.8.8.234,465,37828,TCP,0,21,0,1957,93.1904761904762,2.748063850732055,3.307335,6.349523105461043,591.7150817803457,1,1,2,19,VPN
10.8.8.234,74.125.133.16,51056,993,TCP,2190,0,121630,0,55.53881278538813,0.6004985584400182,684.96233,3.1972561177196415,177.57180894896803,0,0,0,2190,VPN
74.125.133.16,10.8.8.234,993,51056,TCP,0,4242,0,4860511,1145.8064592173505,1.912463270580285,684.780587,6.194684955343222,7097.910034648807,0,0,0,4242,VPN
10.8.8.234,173.194.67.16,37829,465,TCP,16,0,3159,0,197.4375,3.452819531114783,3.49307,4.580497957384192,904.3620654610414,1,1,0,15,VPN
173.194.67.16,10.8.8.234,465,37829,TCP,0,20,0,1905,95.25,2.821928094887362,3.494905,5.722616208452018,545.0791938550548,1,1,2,18,VPN
10.8.8.234,63.245.216.132,46572,443,TCP,12,0,1629,0,135.75,1.9473387961875537,1.456968,8.236282471543644,1118.0753455120496,1,1,0,11,VPN
10.8.8.234,63.245.216.132,46573,443,TCP,12,0,1080,0,90.0,1.584962500721156,6.31916,1.8989865741649208,170.90879167484283,1,1,0,11,VPN
63.245.216.132,10.8.8.234,443,46572,TCP,0,11,0,4908,446.1818181818182,2.2998963911678914,1.166953,9.42625795554748,4205.824913257004,1,1,0,11,VPN
63.245.216.132,10.8.8.234,443,46573,TCP,0,9,0,4183,464.77777777777777,2.113283334294875,6.042277,1.4895047016215905,692.2886852092349,1,1,0,9,VPN
10.8.8.234,93.184.220.29,56292,80,TCP,10,0,1839,0,183.9,1.295461844238322,17.209,0.5810912894415712,106.86268812830497,1,1,0,9,VPN
93.184.220.29,10.8.8.234,80,56292,TCP,0,8,0,2788,348.5,1.4056390622295665,17.209074,0.4648710325726997,162.00755485158584,1,1,0,8,VPN
10.8.8.234,93.184.220.29,56293,80,TCP,4,0,216,0,54.0,0.8112781244591328,5.628212,0.710705282601295,38.37808526046994,1,1,0,3,VPN
93.184.220.29,10.8.8.234,80,56293,TCP,0,2,0,112,56.0,1.0,5.487634,0.36445579278793,20.409524396124084,1,1,0,2,VPN
10.8.8.234,63.245.217.113,57001,443,TCP,19,0,2151,0,113.21052631578948,1.442508097190614,12.586857,1.5095110717472997,170.89254291202323,1,1,0,18,VPN
10.8.8.234,63.245.217.113,57002,443,TCP,11,0,1170,0,106.36363636363636,1.6729330318733675,6.017973,1.8278579847400445,194.4176220132593,1,1,0,10,VPN
63.245.217.113,10.8.8.234,443,57001,TCP,0,25,0,23298,931.92,1.813660689688186,12.584907,1.9865065351694693,1851.265170255132,1,1,2,23,VPN
63.245.217.113,10.8.8.234,443,57002,TCP,0,7,0,3064,437.7142857142857,2.235926350629033,5.735981,1.22036666439446,534.1719228149466,1,1,0,7,VPN
10.8.8.234,74.125.133.16,51054,993,TCP,11,0,815,0,74.0909090909091,2.222191575506678,271.101989,0.0405751357287164,3.0062486926276297,0,0,0,11,VPN
74.125.133.16,10.8.8.234,993,51054,TCP,0,15,0,1458,97.2,2.339572261986723,270.924652,0.0553659472819033,5.381570075801002,0,0,0,15,VPN
10.8.8.234,173.194.67.16,37836,465,TCP,15,0,2590,0,172.66666666666666,3.456564762130954,2.774247,5.4068725675832034,933.5866633360333,1,1,0,14,VPN
173.194.67.16,10.8.8.234,465,37836,TCP,0,20,0,1893,94.65,2.821928094887362,2.775172,7.2067605179066385,682.1198830198633,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37837,465,TCP,15,0,2591,0,172.73333333333332,3.456564762130954,3.295524,4.551628208442724,786.2179125383399,1,1,0,14,VPN
173.194.67.16,10.8.8.234,465,37837,TCP,0,21,0,1957,93.1904761904762,2.748063850732055,3.295122,6.373056900472881,593.908207344068,1,1,2,19,VPN
10.8.8.234,173.194.67.16,37838,465,TCP,15,0,2591,0,172.73333333333332,3.456564762130954,3.291068,4.557790966336763,787.2824262519036,1,1,0,14,VPN
173.194.67.16,10.8.8.234,465,37838,TCP,0,20,0,1893,94.65,2.821928094887362,3.288544,6.081718839705353,575.6346881781117,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37839,465,TCP,14,0,2510,0,179.28571428571428,3.3248629576173565,2.894515,4.836734306092731,867.1573648780537,1,1,0,13,VPN
173.194.67.16,10.8.8.234,465,37839,TCP,0,19,0,1853,97.52631578947368,2.897849384264468,2.894585,6.563980674259004,640.160852073786,1,1,2,17,VPN
10.8.8.234,74.125.71.16,56529,993,TCP,396,0,31443,0,79.40151515151516,3.0198793698143622,229.006853,1.7292058941135704,137.30156800154796,1,1,0,395,VPN
74.125.71.16,10.8.8.234,993,56529,TCP,0,521,0,44017,84.48560460652591,3.194586187254412,228.866046,2.2764407788125984,192.32647554893313,1,1,0,521,VPN
10.8.8.234,173.194.67.16,37841,465,TCP,14,0,2510,0,179.28571428571428,3.3248629576173565,3.110519,4.500856609459707,806.9392921245619,1,1,0,13,VPN
173.194.67.16,10.8.8.234,465,37841,TCP,0,19,0,1853,97.52631578947368,2.897849384264468,3.104907,6.119345925658965,596.7972631708453,1,1,2,17,VPN
10.8.8.234,173.194.67.16,37842,465,TCP,17,0,2693,0,158.41176470588235,3.286895754518762,3.218046,5.282708823926072,836.8432272254654,1,1,0,16,VPN
173.194.67.16,10.8.8.234,465,37842,TCP,0,20,0,1899,94.95,2.821928094887362,3.217896,6.215241263235356,590.137157944197,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37843,465,TCP,14,0,2510,0,179.28571428571428,3.3248629576173565,3.137997,4.461444673146596,799.8732949712826,1,1,0,13,VPN
173.194.67.16,10.8.8.234,465,37843,TCP,0,19,0,1847,97.21052631578948,2.897849384264468,3.136315,6.058064958398631,588.9076830611721,1,1,2,17,VPN
10.8.8.234,173.194.67.16,37844,465,TCP,15,0,2591,0,172.73333333333332,3.456564762130954,3.002941,4.995103133894405,862.8208146613604,1,1,0,14,VPN
173.194.67.16,10.8.8.234,465,37844,TCP,0,20,0,1905,95.25,2.821928094887362,3.001113,6.664194250599694,634.7645023696209,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37845,465,TCP,17,0,2695,0,158.52941176470588,3.286895754518762,3.106326,5.472703122595632,867.5844067879545,1,1,0,16,VPN
173.194.67.16,10.8.8.234,465,37845,TCP,0,20,0,1899,94.95,2.821928094887362,3.105173,6.4408649695202165,611.5601288559445,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37846,465,TCP,15,0,2591,0,172.73333333333332,3.456564762130954,3.111255,4.8212055906700035,832.7829123617319,1,1,0,14,VPN
173.194.67.16,10.8.8.234,465,37846,TCP,0,20,0,1899,94.95,2.821928094887362,3.1126,6.425496369594551,610.1008802930027,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37847,465,TCP,15,0,2591,0,172.73333333333332,3.456564762130954,3.204745,4.680559607706698,808.4886629045368,1,1,0,14,VPN
173.194.67.16,10.8.8.234,465,37847,TCP,0,20,0,1899,94.95,2.821928094887362,3.20374,6.242703839887132,592.7447295972833,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37848,465,TCP,15,0,2591,0,172.73333333333332,3.456564762130954,3.009234,4.9846572250612615,861.0164580089152,1,1,0,14,VPN
173.194.67.16,10.8.8.234,465,37848,TCP,0,20,0,1899,94.95,2.821928094887362,3.012287,6.639473595975417,630.4180179378658,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37849,465,TCP,17,0,2693,0,158.41176470588235,3.286895754518762,3.101975,5.480379435682106,868.1565776642301,1,1,0,16,VPN
173.194.67.16,10.8.8.234,465,37849,TCP,0,20,0,1899,94.95,2.821928094887362,3.104493,6.442275759681211,611.6940833817309,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37850,465,TCP,14,0,2510,0,179.28571428571428,3.3248629576173565,3.105515,4.508108960993587,808.2395351495645,1,1,0,13,VPN
173.194.67.16,10.8.8.234,465,37850,TCP,0,19,0,1847,97.21052631578948,2.897849384264468,3.102854,6.123394784285693,595.2584298197723,1,1,2,17,VPN
10.8.8.234,173.194.67.16,37851,465,TCP,14,0,2510,0,179.28571428571428,3.3248629576173565,3.056037,4.581096367615968,821.32513447972,1,1,0,13,VPN
173.194.67.16,10.8.8.234,465,37851,TCP,0,19,0,1847,97.21052631578948,2.897849384264468,3.05273,6.223937262712392,605.0322170647257,1,1,2,17,VPN
10.8.8.234,173.194.67.16,37852,465,TCP,15,0,2591,0,172.73333333333332,3.456564762130954,3.092202,4.8509120684871165,837.9142112966747,1,1,0,14,VPN
173.194.67.16,10.8.8.234,465,37852,TCP,0,20,0,1899,94.95,2.821928094887362,3.090936,6.470531903604604,614.3770042472571,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37853,465,TCP,15,0,2591,0,172.73333333333332,3.456564762130954,2.788729,5.378794425704326,929.0970904666607,1,1,0,14,VPN
173.194.67.16,10.8.8.234,465,37853,TCP,0,20,0,1893,94.65,2.821928094887362,2.781036,7.191564582407419,680.6815877248622,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37854,465,TCP,14,0,2511,0,179.35714285714286,3.3248629576173565,2.958889,4.731505642827426,848.6293335099762,1,1,0,13,VPN
173.194.67.16,10.8.8.234,465,37854,TCP,0,19,0,1847,97.21052631578948,2.897849384264468,2.955845,6.427941925236269,624.8636176795468,1,1,2,17,VPN
10.8.8.234,173.194.67.16,37855,465,TCP,14,0,2510,0,179.28571428571428,3.3248629576173565,3.031703,4.617866591813248,827.9175103893753,1,1,0,13,VPN
173.194.67.16,10.8.8.234,465,37855,TCP,0,19,0,1853,97.52631578947368,2.897849384264468,3.027925,6.274924246802678,611.9702436487033,1,1,2,17,VPN
10.8.8.234,74.125.71.16,56545,993,TCP,251,0,20750,0,82.66932270916335,3.166451497542438,135.612679,1.8508593875650816,153.00929199990216,1,1,2,248,VPN
74.125.71.16,10.8.8.234,993,56545,TCP,0,339,0,28063,82.78171091445428,3.256100349386436,135.470471,2.5023903548692914,207.15215495190833,1,1,0,339,VPN
10.8.8.234,173.194.67.16,37857,465,TCP,15,0,2591,0,172.73333333333332,3.456564762130954,3.253107,4.6109765218297465,796.4693445373915,1,1,0,14,VPN
173.194.67.16,10.8.8.234,465,37857,TCP,0,20,0,1899,94.95,2.821928094887362,3.249806,6.154213513052779,584.3425730643613,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37858,465,TCP,17,0,2695,0,158.52941176470588,3.286895754518762,2.989265,5.6870167081205585,901.5594134344061,1,1,0,16,VPN
173.194.67.16,10.8.8.234,465,37858,TCP,0,20,0,1905,95.25,2.821928094887362,2.987263,6.695091794729825,637.7074934480157,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37859,465,TCP,16,0,2614,0,163.375,3.149397470347699,3.108475,5.14721849138243,840.9268210296045,1,1,0,15,VPN
173.194.67.16,10.8.8.234,465,37859,TCP,0,19,0,1853,97.52631578947368,2.897849384264468,3.103906,6.121319395626027,596.9897284260542,1,1,2,17,VPN
10.8.8.234,173.194.67.16,37860,465,TCP,15,0,2589,0,172.6,3.456564762130954,3.179844,4.717212542502085,814.1908848358598,1,1,0,14,VPN
173.194.67.16,10.8.8.234,465,37860,TCP,0,20,0,1899,94.95,2.821928094887362,3.180749,6.28782717529739,597.0291902944872,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37861,465,TCP,15,0,2591,0,172.73333333333332,3.456564762130954,2.997855,5.003577557953937,864.2846301772433,1,1,0,14,VPN
173.194.67.16,10.8.8.234,465,37861,TCP,0,20,0,1905,95.25,2.821928094887362,3.006383,6.652512337915694,633.6518001864699,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37862,465,TCP,15,0,2591,0,172.73333333333332,3.456564762130954,3.034354,4.943391575274342,853.8885047690545,1,1,0,14,VPN
173.194.67.16,10.8.8.234,465,37862,TCP,0,20,0,1899,94.95,2.821928094887362,3.039047,6.581010428598176,624.8669401953968,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37863,465,TCP,15,0,2591,0,172.73333333333332,3.456564762130954,3.045606,4.925128201087074,850.733811267774,1,1,0,14,VPN
173.194.67.16,10.8.8.234,465,37863,TCP,0,20,0,1893,94.65,2.821928094887362,3.042956,6.572556422110606,622.0924653527688,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37864,465,TCP,17,0,2695,0,158.52941176470588,3.286895754518762,3.080889,5.517887856394696,874.7475160578651,1,1,0,16,VPN
173.194.67.16,10.8.8.234,465,37864,TCP,0,20,0,1899,94.95,2.821928094887362,3.081528,6.490286637019038,616.2527161849576,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37865,465,TCP,15,0,2591,0,172.73333333333332,3.456564762130954,3.311353,4.529870418526808,782.4596169601973,1,1,0,14,VPN
173.194.67.16,10.8.8.234,465,37865,TCP,0,20,0,1899,94.95,2.821928094887362,3.310307,6.041735706084058,573.6628052926812,1,1,2,18,VPN
10.8.8.234,64.233.184.16,56872,993,TCP,63,0,5903,0,93.6984126984127,3.462936622009313,25.228698,2.497156214720236,233.9795735792628,1,1,0,62,VPN
64.233.184.16,10.8.8.234,993,56872,TCP,0,84,0,11074,131.83333333333334,3.4769752797348463,25.086501,3.3484143524041077,441.4326254586082,1,1,0,84,VPN
10.8.8.234,173.194.67.16,37867,465,TCP,15,0,2591,0,172.73333333333332,3.456564762130954,2.976975,5.038671806111909,870.3465766423972,1,1,0,14,VPN
173.194.67.16,10.8.8.234,465,37867,TCP,0,20,0,1905,95.25,2.821928094887362,2.988049,6.693330664925508,637.5397458341546,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37868,465,TCP,15,0,2591,0,172.73333333333332,3.456564762130954,3.068083,4.889046352396594,844.5012732706384,1,1,0,14,VPN
173.194.67.16,10.8.8.234,465,37868,TCP,0,20,0,1899,94.95,2.821928094887362,3.070479,6.513641682616947,618.4702777644791,1,1,2,18,VPN
10.8.8.234,64.233.184.16,56875,993,TCP,110,0,9901,0,90.00909090909092,3.5248865085415617,53.687476,2.048894978784251,184.41917440857156,1,1,2,107,VPN
64.233.184.16,10.8.8.234,993,56875,TCP,0,150,0,12398,82.65333333333334,3.1451823672754315,53.546778,2.8012889963239243,231.53587317616007,1,1,0,150,VPN
10.8.8.234,173.194.67.16,37870,465,TCP,18,0,2718,0,151.0,2.967064753975466,3.236136,5.562188980932816,839.8905361208552,1,1,0,17,VPN
173.194.67.16,10.8.8.234,465,37870,TCP,0,19,0,1847,97.21052631578948,2.897849384264468,3.237225,5.869224412884492,570.550394241982,1,1,2,17,VPN
10.8.8.234,173.194.67.16,37871,465,TCP,16,0,2614,0,163.375,3.149397470347699,3.289346,4.864188808352785,794.6868465646363,1,1,0,15,VPN
173.194.67.16,10.8.8.234,465,37871,TCP,0,19,0,1853,97.52631578947368,2.897849384264468,3.286661,5.78094303002348,563.7940755070267,1,1,2,17,VPN
10.8.8.234,173.194.67.16,37872,465,TCP,17,0,2695,0,158.52941176470588,3.286895754518762,3.075494,5.527567278622556,876.2819891698699,1,1,0,16,VPN
173.194.67.16,10.8.8.234,465,37872,TCP,0,20,0,1911,95.55,2.821928094887362,3.069759,6.515169431867453,622.5244392149351,1,1,2,18,VPN
10.8.8.234,173.194.67.16,37873,465,TCP,14,0,2510,0,179.28571428571428,3.3248629576173565,2.941833,4.758937709924391,853.2095465650157,1,1,0,13,VPN
173.194.67.16,10.8.8.234,465,37873,TCP,0,19,0,1859,97.84210526315788,2.897849384264468,2.942813,6.456407525724536,631.7085047537848,1,1,2,17,VPN
